Lat;Lng
46.9113498341043;-119.025433743994
46.9113501715311;-119.02521929457
46.9113637026715;-119.014711810883
46.9113639406464;-119.014551333906
46.9113765477999;-119.003989873152
46.9113760628651;-119.003883370213
46.9113219457746;-118.993339689492
46.911322112786;-118.993267397188
46.9113403902438;-118.982651171137
46.9186269583854;-118.982571406143
46.9259134870869;-118.98249162033
46.933197189759;-118.982430945119
46.9404829449517;-118.982329653497
46.9477821682743;-118.982167472871
46.9547500819161;-118.982107257523
46.9547912302594;-118.982106901958
46.9550813855544;-118.982104393533
46.9552027172552;-118.9821038268
46.955204858992;-118.982103818667
46.9623730935738;-118.982070525604
46.9696607653786;-118.982026629626
46.9768940282871;-118.982091795187
46.9839300283197;-118.982159119082
46.991547197423;-118.982057688768
46.9988632580566;-118.981960195289
47.0061645290393;-118.98194722437
47.0134652408208;-118.981934249184
47.0207674407916;-118.981814318753
47.0280766840744;-118.981733597792
47.0353785117242;-118.981663059188
47.0426803281383;-118.981592501325
47.0499883404065;-118.981433872419
47.0572675648324;-118.981352672121
47.0645950725679;-118.981312040408
47.0719074157401;-118.981296518162
47.0792181399722;-118.981257219089
47.0865302656288;-118.981213822225
47.0938628258938;-118.981048852434
47.0939063884897;-118.98104787286
47.1011502650222;-118.981268132561
47.1084538537882;-118.981239800268
47.1157574629962;-118.98121145519
47.1230611345587;-118.981184000125
47.130364826377;-118.981156536526
47.1376627244991;-118.981155342734
47.1449606097259;-118.981154144446
47.1522667653666;-118.980893431958
47.1595694256103;-118.980953309477
47.1668693149028;-118.980912028264
47.1741723975618;-118.980780413755
47.1814504727063;-118.9806167338
47.1887615472411;-118.980362351461
47.1960727417192;-118.980107264347
47.2033839793334;-118.979852106062
47.2106969056283;-118.979898783564
47.2179837385898;-118.979970050379
47.2252708389724;-118.979955427053
47.232574739865;-118.979950171195
47.239864030462;-118.979837804193
47.2471701296125;-118.979763420457
47.2544481624482;-118.979777873042
47.2617283445006;-118.979749094932
47.2690126801343;-118.979541443739
47.276311335469;-118.979315484599
47.2836058475525;-118.979146243055
47.2908809556057;-118.979185395348
47.2981715045636;-118.979224676252
47.3054615351764;-118.979102488675
47.3127547006772;-118.979076848026
47.320002892056;-118.979062774225
47.3272511809774;-118.979048955405
47.3346302126899;-118.979067523816
47.3419275215144;-118.979123060386
47.3492247954927;-118.979158568177
47.3565368581268;-118.979238286894
47.3638489096278;-118.979318023019
47.371096034541;-118.978998162216
47.3784273274933;-118.978939581321
47.3857782082062;-118.978830274531
47.3932342901197;-118.978825763131
47.4003677628294;-118.978761173882
47.4075250187914;-118.978698366977
47.4148822929063;-118.978730699431
47.4221378494752;-118.978583981862
47.4295700050367;-118.978498426561
47.4367161953473;-118.978407520889
47.4512923419369;-118.978246425116
47.4658800665488;-118.977862477733
47.4806130361284;-118.977754310424
47.495266072169;-118.977636216198
47.5096107488398;-118.977583584171
47.5241734912474;-118.977779759856
47.5388158658192;-118.977625556399
47.5533682305575;-118.977672287281
47.5679038453791;-118.977573675124
47.5824067706314;-118.977654281066
47.5969481372015;-118.977774324564
47.6118338047106;-118.977525777085
47.6263051301913;-118.977179419091
47.6407262771729;-118.977014828899
47.6552864678867;-118.976718349992
47.6698560549405;-118.976494502531
47.6844590388908;-118.976237085298
47.6990814723723;-118.975877441398
47.7136444231335;-118.975905259286
47.7282391184201;-118.975668017628
47.7428398744625;-118.975536146592
47.7573846259591;-118.975373320984
47.7718203646897;-118.975319305441
47.7863252301532;-118.975474843317
47.8008337665169;-118.9753170067
47.8154010459562;-118.975047502243
47.8301359096509;-118.975104877694
47.8446605394902;-118.974816023081
47.8591832568666;-118.974677783135
47.8741278847451;-118.974423424566
47.8888062140864;-118.974254021449
47.9036312888756;-118.974153722596
47.9180224236695;-118.973947552427
47.9328053299235;-118.973956374745
47.9343054161359;-118.973748879408
47.9356884537554;-118.973557568912
47.9387578062735;-118.973132956275
47.9403024168442;-118.972919255892
47.9409971656698;-118.972823132138
47.941105625132;-118.972879305393
47.9426553371392;-118.973681981264
47.9436028939878;-118.974172789338
47.9441981450952;-118.976286453953
47.9446486271408;-118.977307780828
47.9452950461296;-118.97845614457
47.9458551900526;-118.979268314853
47.9467598665889;-118.980329709494
47.9468428667191;-118.980441581887
47.9468979753483;-118.980515602977
47.9477366419076;-118.981642097256
47.9483828650825;-118.982276424415
47.9489827006842;-118.982687676974
47.9494709225271;-118.982840990705
47.9506520508471;-118.982998950582
47.9520791794127;-118.983074424795
47.9528886634461;-118.983004320464
47.9542351316095;-118.982679024722
47.9542587831524;-118.98267331579
47.9555053434877;-118.982617208967
47.9558970209257;-118.982513934343
47.9567190700877;-118.98229717966
47.957068025313;-118.982205163463
47.9578847249981;-118.982057293102
47.9584224253842;-118.982062291017
47.9594920914503;-118.982181528103
47.9606213379572;-118.982307413143
47.9615592252957;-118.982229525274
