"id","county","phase","path__lat","path__lng"
"1","Grant","","46.63566186","-119.7509722"
"1","Grant","","46.63640623","-119.7483582"
"1","Grant","","46.63664762","-119.7475088"
"1","Grant","","46.63793931","-119.7429701"
"1","Grant","","46.63906441","-119.7403665"
"1","Grant","","46.64108376","-119.7362969"
"1","Grant","","46.6423101","-119.7334766"
"1","Grant","","46.64361385","-119.7298706"
"1","Grant","","46.64476631","-119.7270729"
"1","Grant","","46.64598594","-119.7233981"
"1","Grant","","46.64706845","-119.7204478"
"1","Grant","","46.64744871","-119.7190527"
"1","Grant","","46.64781493","-119.7172156"
"1","Grant","","46.64868876","-119.712074"
"1","Grant","","46.64881819","-119.7110567"
"1","Grant","","46.6488855","-119.710104"
"1","Grant","","46.6489414","-119.7059457"
"1","Grant","","46.6489263","-119.7044606"
"1","Grant","","46.6485731","-119.6963661"
"1","Grant","","46.64843603","-119.6942257"
"1","Grant","","46.64821657","-119.6921941"
"1","Grant","","46.64783955","-119.6894839"
"1","Grant","","46.64709669","-119.684842"
"1","Grant","","46.64650165","-119.6811217"
"1","Grant","","46.64619878","-119.6796609"
"1","Grant","","46.64575003","-119.6781227"
"1","Grant","","46.64536698","-119.6771251"
"1","Grant","","46.64444419","-119.6751442"
"1","Grant","","46.64384424","-119.6736163"
"1","Grant","","46.64295318","-119.6710576"
"1","Grant","","46.64230513","-119.6689294"
"1","Grant","","46.64151351","-119.6659632"
"1","Grant","","46.64104956","-119.6639198"
"1","Grant","","46.64066982","-119.6617716"
"1","Grant","","46.64033311","-119.6591888"
"1","Grant","","46.64015964","-119.6570414"
"1","Grant","","46.64007267","-119.6548927"
"1","Grant","","46.640062","-119.6519665"
"1","Grant","","46.64013298","-119.6498193"
"1","Grant","","46.64035489","-119.6478051"
"1","Grant","","46.64095717","-119.6453231"
"1","Grant","","46.64110099","-119.6445683"
"1","Grant","","46.64123921","-119.6428819"
"1","Grant","","46.6413268","-119.641236"
"1","Grant","","46.64143658","-119.6404021"
"1","Grant","","46.64159206","-119.6397188"
"1","Grant","","46.64214219","-119.637982"
"1","Grant","","46.64235468","-119.6371544"
"1","Grant","","46.64254161","-119.6359888"
"1","Grant","","46.64281333","-119.6333883"
"1","Grant","","46.64296522","-119.6323268"
"1","Grant","","46.64342202","-119.6300299"
"1","Grant","","46.6440043","-119.6277111"
"1","Grant","","46.6446689","-119.6255223"
"1","Grant","","46.64549842","-119.6231875"
"1","Grant","","46.64607725","-119.6217824"
"1","Grant","","46.64641897","-119.6209506"
"1","Grant","","46.64758295","-119.6184788"
"1","Grant","","46.65038073","-119.6136028"
"1","Grant","","46.65387015","-119.6076634"
"1","Grant","","46.65730908","-119.6011348"
"1","Grant","","46.66110868","-119.5953958"
"1","Grant","","46.66487072","-119.5890015"
"1","Grant","","46.66990586","-119.5816843"
"1","Grant","","46.67158026","-119.5798313"
"1","Grant","","46.67673101","-119.5742695"
"1","Grant","","46.67943152","-119.5712191"
"1","Grant","","46.68475826","-119.5659555"
"1","Grant","","46.68812059","-119.5624345"
"1","Grant","","46.69138171","-119.5584365"
"1","Grant","","46.69423314","-119.5542838"
"1","Grant","","46.69777457","-119.5498316"
"1","Grant","","46.70150808","-119.5457641"
"1","Grant","","46.7067138","-119.5394694"
"1","Grant","","46.70817514","-119.5370814"
"1","Grant","","46.70892686","-119.5358541"
"1","Grant","","46.70964389","-119.5346812"
"1","Grant","","46.71227718","-119.5330077"
"1","Grant","","46.71509615","-119.5309797"
"1","Grant","","46.71791567","-119.5293024"
"1","Grant","","46.72116278","-119.52613"
"1","Grant","","46.72274985","-119.5241474"
"1","Grant","","46.7233499","-119.5231796"
"1","Grant","","46.72379303","-119.5224618"
"1","Grant","","46.72540884","-119.5205224"
"1","Grant","","46.72678086","-119.5184557"
"1","Grant","","46.72763758","-119.5165818"
"1","Grant","","46.72764567","-119.5164261"
"1","Grant","","46.72776274","-119.5141707"
"1","Grant","","46.72768686","-119.5113884"
"1","Grant","","46.72696612","-119.508586"
"1","Grant","","46.72615828","-119.5050156"
"1","Grant","","46.72470526","-119.5011182"
"1","Grant","","46.72321163","-119.4986933"
"1","Grant","","46.72098145","-119.4950719"
"1","Grant","","46.72034085","-119.4932036"
"1","Grant","","46.71958704","-119.491527"
"1","Grant","","46.71814622","-119.4890657"
"1","Grant","","46.71681402","-119.4871128"
"1","Grant","","46.71566846","-119.4857626"
"1","Grant","","46.71386735","-119.4839743"
"1","Grant","","46.71278354","-119.4830377"
"1","Grant","","46.71129735","-119.482013"
"1","Grant","","46.71065639","-119.4814789"
"1","Grant","","46.70878527","-119.4793055"
"1","Grant","","46.7065454","-119.4768202"
"1","Grant","","46.70457472","-119.4744277"
"1","Grant","","46.7005912","-119.4695862"
"1","Grant","","46.69691303","-119.4648731"
"1","Grant","","46.69496939","-119.4620884"
"1","Grant","","46.69383091","-119.4603067"
"1","Grant","","46.69283827","-119.458598"
"1","Grant","","46.69073553","-119.4546251"
"1","Grant","","46.68995315","-119.4533709"
"1","Grant","","46.6891961","-119.4522875"
"1","Grant","","46.68835052","-119.4513993"
"1","Grant","","46.68726846","-119.4505355"
"1","Grant","","46.68624116","-119.4499257"
"1","Grant","","46.68551608","-119.4496927"
"1","Grant","","46.68478468","-119.4497268"
"1","Grant","","46.68305779","-119.4501906"
"1","Grant","","46.68226382","-119.4505048"
"1","Grant","","46.68148842","-119.4509183"
"1","Grant","","46.6805041","-119.4517064"
"1","Grant","","46.67946776","-119.4528999"
"1","Grant","","46.67929997","-119.4531083"
"1","Grant","","46.67905219","-119.4534588"
"1","Grant","","46.67903858","-119.4528577"
"1","Grant","","46.67902044","-119.4520563"
"1","Grant","","46.67900999","-119.451595"
"1","Grant","","46.67900475","-119.4513636"
"1","Grant","","46.67900055","-119.4511782"
"1","Grant","","46.67900048","-119.4511748"
"1","Grant","","46.67899792","-119.4510623"
"1","Grant","","46.6788979","-119.446592"
"1","Grant","","46.67889291","-119.446369"
"1","Grant","","46.67887246","-119.4454561"
"1","Grant","","46.67886842","-119.4452757"
"1","Grant","","46.67880461","-119.44243"
"1","Grant","","46.67858755","-119.4320582"
"1","Grant","","46.67837839","-119.4217044"
"1","Grant","","46.67817832","-119.4113122"
"1","Grant","","46.67803396","-119.4007584"
"1","Grant","","46.67814237","-119.3902006"
"1","Grant","","46.67815376","-119.3797063"
"1","Grant","","46.67817936","-119.3691653"
"1","Grant","","46.68539516","-119.3692355"
"1","Grant","","46.69263061","-119.3692636"
"1","Grant","","46.69985588","-119.3693109"
"1","Grant","","46.70708115","-119.3693583"
"1","Grant","","46.71456927","-119.3693766"
"1","Grant","","46.72205739","-119.3693949"
"1","Grant","","46.72954459","-119.3694115"
"1","Grant","","46.7375933","-119.3694292"
"1","Grant","","46.74485451","-119.3694363"
"1","Grant","","46.75210917","-119.3694664"
"1","Grant","","46.75937675","-119.3694521"
"1","Grant","","46.76663011","-119.3694827"
"1","Grant","","46.77389832","-119.3694707"
"1","Grant","","46.78115124","-119.369507"
"1","Grant","","46.78844422","-119.3694498"
"1","Grant","","46.79557482","-119.3693776"
"1","Grant","","46.80269697","-119.3692476"
"1","Grant","","46.80997284","-119.3692162"
"1","Grant","","46.81761717","-119.3691426"
"1","Grant","","46.82543218","-119.3690931"
"1","Grant","","46.83271899","-119.3690856"
"1","Grant","","46.83992656","-119.3691063"
"1","Grant","","46.84711246","-119.3689046"
"1","Grant","","46.85434386","-119.3689169"
"1","Grant","","46.86158956","-119.3688842"
"1","Grant","","46.86881546","-119.3688863"
"1","Grant","","46.8760456","-119.3688656"
"1","Grant","","46.88327479","-119.3688676"
"1","Grant","","46.89028433","-119.3687449"
"1","Grant","","46.89729339","-119.3686222"
"1","Grant","","46.90471988","-119.3686398"
"1","Grant","","46.91254647","-119.3686711"
"1","Grant","","46.91254478","-119.3656876"
"1","Grant","","46.9125757","-119.3563768"
"1","Grant","","46.91257885","-119.3553119"
"1","Grant","","46.91261326","-119.3450543"
"1","Grant","","46.91261199","-119.3448988"
"1","Grant","","46.91265174","-119.3345133"
"1","Grant","","46.91265265","-119.3342138"
"1","Grant","","46.91267646","-119.3239851"
"1","Grant","","46.91267764","-119.3235449"
"1","Grant","","46.91268097","-119.3133779"
"1","Grant","","46.91268068","-119.3129357"
"1","Grant","","46.912678","-119.3027768"
"1","Grant","","46.91267557","-119.3022896"
"1","Grant","","46.91262292","-119.2923087"
"1","Grant","","46.91261942","-119.2917073"
"1","Grant","","46.91255689","-119.2818387"
"1","Grant","","46.91255762","-119.2811255"
"1","Grant","","46.91246008","-119.2712965"
"1","Grant","","46.9124521","-119.270495"
"1","Grant","","46.91238236","-119.2607522"
"1","Grant","","46.91237559","-119.2598378"
"1","Grant","","46.91230913","-119.2500852"
"1","Grant","","46.91230232","-119.2490868"
"1","Grant","","46.91223511","-119.2392339"
"1","Grant","","46.91222555","-119.2383617"
"1","Grant","","46.91216131","-119.2281143"
"1","Grant","","46.91216234","-119.2279081"
"1","Grant","","46.91221706","-119.2174554"
"1","Grant","","46.91221883","-119.2173267"
"1","Grant","","46.91234071","-119.206959"
"1","Grant","","46.91234247","-119.2068057"
"1","Grant","","46.91240923","-119.1965989"
"1","Grant","","46.9124108","-119.1961681"
"1","Grant","","46.91236264","-119.185992"
"1","Grant","","46.91237794","-119.1854817"
"1","Grant","","46.91233816","-119.1753825"
"1","Grant","","46.91232956","-119.1748043"
"1","Grant","","46.91228758","-119.1649268"
"1","Grant","","46.91228431","-119.1641672"
"1","Grant","","46.91224061","-119.1544693"
"1","Grant","","46.91224423","-119.1535286"
"1","Grant","","46.91223989","-119.1436509"
"1","Grant","","46.91223827","-119.1428889"
"1","Grant","","46.9122138","-119.1328361"
"1","Grant","","46.91220371","-119.1322527"
"1","Grant","","46.91217668","-119.1289439"
"1","Grant","","46.91211778","-119.1217709"
"1","Grant","","46.91211644","-119.1215925"
"1","Grant","","46.91207231","-119.1162624"
"1","Grant","","46.91202793","-119.1109323"
"1","Grant","","46.91202602","-119.1107058"
"1","Grant","","46.9119419","-119.1002903"
"1","Grant","","46.91193829","-119.0998734"
"1","Grant","","46.91185463","-119.0896484"
"1","Grant","","46.91185234","-119.089159"
"1","Grant","","46.91180607","-119.0789417"
"1","Grant","","46.91180369","-119.078445"
"1","Grant","","46.9117565","-119.0682351"
"1","Grant","","46.91174948","-119.0677312"
"1","Grant","","46.91160705","-119.057514"
"1","Grant","","46.9116009","-119.0570756"
"1","Grant","","46.9114566","-119.046793"
"1","Grant","","46.91145305","-119.0464201"
"1","Grant","","46.91135386","-119.0361374"
"1","Grant","","46.91135378","-119.0358202"
"1","Grant","","46.91134983","-119.0254337"
"1","Grant","","46.91135017","-119.0252193"
"1","Grant","","46.9113637","-119.0147118"
"1","Grant","","46.91136394","-119.0145513"
"1","Grant","","46.91137655","-119.0039899"
"1","Grant","","46.91137606","-119.0038834"
"1","Grant","","46.91132195","-118.9933397"
"1","Grant","","46.91132211","-118.9932674"
"1","Grant","","46.91134039","-118.9826512"
"1","Grant","","46.91862696","-118.9825714"
"1","Grant","","46.92591349","-118.9824916"
"1","Grant","","46.93319719","-118.9824309"
"1","Grant","","46.94048294","-118.9823297"
"1","Grant","","46.94778217","-118.9821675"
"1","Grant","","46.95475008","-118.9821073"
"1","Grant","","46.95479123","-118.9821069"
"1","Grant","","46.95508139","-118.9821044"
"1","Grant","","46.95520272","-118.9821038"
"1","Grant","","46.95520486","-118.9821038"
"1","Grant","","46.96237309","-118.9820705"
"1","Grant","","46.96966077","-118.9820266"
"1","Grant","","46.97689403","-118.9820918"
"1","Grant","","46.98393003","-118.9821591"
"1","Grant","","46.9915472","-118.9820577"
"1","Grant","","46.99886326","-118.9819602"
"1","Grant","","47.00616453","-118.9819472"
"1","Grant","","47.01346524","-118.9819342"
"1","Grant","","47.02076744","-118.9818143"
"1","Grant","","47.02807668","-118.9817336"
"1","Grant","","47.03537851","-118.9816631"
"1","Grant","","47.04268033","-118.9815925"
"1","Grant","","47.04998834","-118.9814339"
"1","Grant","","47.05726756","-118.9813527"
"1","Grant","","47.06459507","-118.981312"
"1","Grant","","47.07190742","-118.9812965"
"1","Grant","","47.07921814","-118.9812572"
"1","Grant","","47.08653027","-118.9812138"
"1","Grant","","47.09386283","-118.9810489"
"1","Grant","","47.09390639","-118.9810479"
"1","Grant","","47.10115027","-118.9812681"
"1","Grant","","47.10845385","-118.9812398"
"1","Grant","","47.11575746","-118.9812115"
"1","Grant","","47.12306113","-118.981184"
"1","Grant","","47.13036483","-118.9811565"
"1","Grant","","47.13766272","-118.9811553"
"1","Grant","","47.14496061","-118.9811541"
"1","Grant","","47.15226677","-118.9808934"
"1","Grant","","47.15956943","-118.9809533"
"1","Grant","","47.16686931","-118.980912"
"1","Grant","","47.1741724","-118.9807804"
"1","Grant","","47.18145047","-118.9806167"
"1","Grant","","47.18876155","-118.9803624"
"1","Grant","","47.19607274","-118.9801073"
"1","Grant","","47.20338398","-118.9798521"
"1","Grant","","47.21069691","-118.9798988"
"1","Grant","","47.21798374","-118.9799701"
"1","Grant","","47.22527084","-118.9799554"
"1","Grant","","47.23257474","-118.9799502"
"1","Grant","","47.23986403","-118.9798378"
"1","Grant","","47.24717013","-118.9797634"
"1","Grant","","47.25444816","-118.9797779"
"1","Grant","","47.26172834","-118.9797491"
"1","Grant","","47.26901268","-118.9795414"
"1","Grant","","47.27631134","-118.9793155"
"1","Grant","","47.28360585","-118.9791462"
"1","Grant","","47.29088096","-118.9791854"
"1","Grant","","47.2981715","-118.9792247"
"1","Grant","","47.30546154","-118.9791025"
"1","Grant","","47.3127547","-118.9790768"
"1","Grant","","47.32000289","-118.9790628"
"1","Grant","","47.32725118","-118.979049"
"1","Grant","","47.33463021","-118.9790675"
"1","Grant","","47.34192752","-118.9791231"
"1","Grant","","47.3492248","-118.9791586"
"1","Grant","","47.35653686","-118.9792383"
"1","Grant","","47.36384891","-118.979318"
"1","Grant","","47.37109603","-118.9789982"
"1","Grant","","47.37842733","-118.9789396"
"1","Grant","","47.38577821","-118.9788303"
"1","Grant","","47.39323429","-118.9788258"
"1","Grant","","47.40036776","-118.9787612"
"1","Grant","","47.40752502","-118.9786984"
"1","Grant","","47.41488229","-118.9787307"
"1","Grant","","47.42213785","-118.978584"
"1","Grant","","47.42957001","-118.9784984"
"1","Grant","","47.4367162","-118.9784075"
"1","Grant","","47.45129234","-118.9782464"
"1","Grant","","47.46588007","-118.9778625"
"1","Grant","","47.48061304","-118.9777543"
"1","Grant","","47.49526607","-118.9776362"
"1","Grant","","47.50961075","-118.9775836"
"1","Grant","","47.52417349","-118.9777798"
"1","Grant","","47.53881587","-118.9776256"
"1","Grant","","47.55336823","-118.9776723"
"1","Grant","","47.56790385","-118.9775737"
"1","Grant","","47.58240677","-118.9776543"
"1","Grant","","47.59694814","-118.9777743"
"1","Grant","","47.6118338","-118.9775258"
"1","Grant","","47.62630513","-118.9771794"
"1","Grant","","47.64072628","-118.9770148"
"1","Grant","","47.65528647","-118.9767183"
"1","Grant","","47.66985605","-118.9764945"
"1","Grant","","47.68445904","-118.9762371"
"1","Grant","","47.69908147","-118.9758774"
"1","Grant","","47.71364442","-118.9759053"
"1","Grant","","47.72823912","-118.975668"
"1","Grant","","47.74283987","-118.9755361"
"1","Grant","","47.75738463","-118.9753733"
"1","Grant","","47.77182036","-118.9753193"
"1","Grant","","47.78632523","-118.9754748"
"1","Grant","","47.80083377","-118.975317"
"1","Grant","","47.81540105","-118.9750475"
"1","Grant","","47.83013591","-118.9751049"
"1","Grant","","47.84466054","-118.974816"
"1","Grant","","47.85918326","-118.9746778"
"1","Grant","","47.87412788","-118.9744234"
"1","Grant","","47.88880621","-118.974254"
"1","Grant","","47.90363129","-118.9741537"
"1","Grant","","47.91802242","-118.9739476"
"1","Grant","","47.93280533","-118.9739564"
"1","Grant","","47.93430542","-118.9737489"
"1","Grant","","47.93568845","-118.9735576"
"1","Grant","","47.93875781","-118.973133"
"1","Grant","","47.94030242","-118.9729193"
"1","Grant","","47.94099717","-118.9728231"
"1","Grant","","47.94110563","-118.9728793"
"1","Grant","","47.94265534","-118.973682"
"1","Grant","","47.94360289","-118.9741728"
"1","Grant","","47.94419815","-118.9762865"
"1","Grant","","47.94464863","-118.9773078"
"1","Grant","","47.94529505","-118.9784561"
"1","Grant","","47.94585519","-118.9792683"
"1","Grant","","47.94675987","-118.9803297"
"1","Grant","","47.94684287","-118.9804416"
"1","Grant","","47.94689798","-118.9805156"
"1","Grant","","47.94773664","-118.9816421"
"1","Grant","","47.94838287","-118.9822764"
"1","Grant","","47.9489827","-118.9826877"
"1","Grant","","47.94947092","-118.982841"
"1","Grant","","47.95065205","-118.982999"
"1","Grant","","47.95207918","-118.9830744"
"1","Grant","","47.95288866","-118.9830043"
"1","Grant","","47.95423513","-118.982679"
"1","Grant","","47.95425878","-118.9826733"
"1","Grant","","47.95550534","-118.9826172"
"1","Grant","","47.95589702","-118.9825139"
"1","Grant","","47.95671907","-118.9822972"
"1","Grant","","47.95706803","-118.9822052"
"1","Grant","","47.95788472","-118.9820573"
"1","Grant","","47.95842243","-118.9820623"
"1","Grant","","47.95949209","-118.9821815"
"1","Grant","","47.96062134","-118.9823074"
"1","Grant","","47.96155923","-118.9822295"
"12",Grant"Lincoln","3","47.94237441","-118.832355347357"
"1","Grant","","47.94675821","-118.832737653753"
"1","Grant","","47.94794934","-118.832977640051"
"1","Grant","","47.94811703","-118.8330111278"
"1","Grant","","47.9491949","-118.833360782149"
"1","Grant","","47.95030921","-118.833886851016"
"1","Grant","","47.951572","-118.834685720004"
"1","Grant","","47.95253015","-118.835486036318"
"1","Grant","","47.95357989","-118.836607972539"
"1","Grant","","47.95437189","-118.837750241776"
"1","Grant","","47.95521809","-118.839358156354"
"1","Grant","","47.95605767","-118.84134790416"
"1","Grant","","47.9566453","-118.84319047193"
"1","Grant","","47.95716298","-118.845369956403"
"1","Grant","","47.95750854","-118.847350794626"
"1","Grant","","47.9577637","-118.849382807769"
"1","Grant","","47.95789674","-118.8504424439"
"1","Grant","","47.95791257","-118.851911166773"
"1","Grant","","47.95789968","-118.852311520617"
"1","Grant","","47.95787664","-118.852720352534"
"1","Grant","","47.95682999","-118.866469508201"
"1","Grant","","47.95654897","-118.869302292695"
"1","Grant","","47.95630491","-118.871050356137"
"1","Grant","","47.95592171","-118.87297003779"
"1","Grant","","47.95585902","-118.873283655639"
"1","Grant","","47.95543042","-118.875427609056"
"1","Grant","","47.95482017","-118.877909139268"
"1","Grant","","47.95409668","-118.880108455442"
"1","Grant","","47.95209027","-118.885699154185"
"1","Grant","","47.95078467","-118.889826907903"
"1","Grant","","47.95068862","-118.890130543518"
"1","Grant","","47.9496201","-118.893327457597"
"1","Grant","","47.94938264","-118.894230317737"
"1","Grant","","47.94794134","-118.900627165603"
"1","Grant","","47.94760449","-118.902863610289"
"1","Grant","","47.94759464","-118.902929065836"
"1","Grant","","47.94736746","-118.904437156875"
"1","Grant","","47.94677634","-118.90996535912"
"1","Grant","","47.94660015","-118.912543265723"
"1","Grant","","47.94655923","-118.915804623231"
"1","Grant","","47.94651848","-118.916213862469"
"1","Grant","","47.94632177","-118.918194595976"
"1","Grant","","47.94519694","-118.926289702463"
"1","Grant","","47.94372078","-118.936906599083"
"1","Grant","","47.94359412","-118.937817245543"
"1","Grant","","47.94310971","-118.941099584745"
"1","Grant","","47.94268038","-118.943037961956"
"1","Grant","","47.94228058","-118.945143461248"
"1","Grant","","47.94212879","-118.945942737101"
"1","Grant","","47.94130331","-118.950711759261"
"1","Grant","","47.94107321","-118.952307554429"
"1","Grant","","47.94090743","-118.954603210006"
"1","Grant","","47.9408567","-118.957050529396"
"1","Grant","","47.94093053","-118.959384068987"
"1","Grant","","47.94115193","-118.961527660468"
"1","Grant","","47.94126537","-118.962360439824"
"1","Grant","","47.94168302","-118.965426838779"
"1","Grant","","47.94224226","-118.96857459067"
"1","Grant","","47.94310301","-118.972413452387"
"1","Grant","","47.94360289","-118.974172789338"
"1","Grant","","47.94265534","-118.973681981264"
"1","Grant","","47.94110563","-118.972879305393"
"1","Grant","","47.94099717","-118.972823132138"
"1","Grant","","47.94030242","-118.972919255892"
"1","Grant","","47.93875781","-118.973132956275"
"1","Grant","","47.93568845","-118.973557568912"
"1","Grant","","47.93430542","-118.973748879408"
"1","Grant","","47.93280533","-118.973956374745"
"1","Grant","","47.91802242","-118.973947552427"
"1","Grant","","47.90363129","-118.974153722596"
"1","Grant","","47.88880621","-118.974254021449"
"1","Grant","","47.87412788","-118.974423424566"
"1","Grant","","47.85918326","-118.974677783135"
"1","Grant","","47.84466054","-118.974816023081"
"1","Grant","","47.83013591","-118.975104877694"
"1","Grant","","47.81540105","-118.975047502243"
"1","Grant","","47.80083377","-118.9753170067"
"1","Grant","","47.78632523","-118.975474843317"
"1","Grant","","47.77182036","-118.975319305441"
"1","Grant","","47.75738463","-118.975373320984"
"1","Grant","","47.74283987","-118.975536146592"
"1","Grant","","47.72823912","-118.975668017628"
"1","Grant","","47.71364442","-118.975905259286"
"1","Grant","","47.69908147","-118.975877441398"
"1","Grant","","47.68445904","-118.976237085298"
"1","Grant","","47.66985605","-118.976494502531"
"1","Grant","","47.65528647","-118.976718349992"
"1","Grant","","47.64072628","-118.977014828899"
"1","Grant","","47.62630513","-118.977179419091"
"1","Grant","","47.6118338","-118.977525777085"
"1","Grant","","47.59694814","-118.977774324564"
"1","Grant","","47.58240677","-118.977654281066"
"1","Grant","","47.56790385","-118.977573675124"
"1","Grant","","47.55336823","-118.977672287281"
"1","Grant","","47.53881587","-118.977625556399"
"1","Grant","","47.52417349","-118.977779759856"
"1","Grant","","47.50961075","-118.977583584171"
"1","Grant","","47.49526607","-118.977636216198"
"1","Grant","","47.48061304","-118.977754310424"
"1","Grant","","47.46588007","-118.977862477733"
"1","Grant","","47.45129234","-118.978246425116"
"1","Grant","","47.4367162","-118.978407520889"
"1","Grant","","47.42957001","-118.978498426561"
"1","Grant","","47.42213785","-118.978583981862"
"1","Grant","","47.41488229","-118.978730699431"
"1","Grant","","47.40752502","-118.978698366977"
"1","Grant","","47.40036776","-118.978761173882"
"1","Grant","","47.39323429","-118.978825763131"
"1","Grant","","47.38577821","-118.978830274531"
"1","Grant","","47.37842733","-118.978939581321"
"1","Grant","","47.37109603","-118.978998162216"
"1","Grant","","47.36384891","-118.979318023019"
"1","Grant","","47.35653686","-118.979238286894"
"1","Grant","","47.3492248","-118.979158568177"
"1","Grant","","47.34192752","-118.979123060386"
"1","Grant","","47.33463021","-118.979067523816"
"1","Grant","","47.32725118","-118.979048955405"
"1","Grant","","47.32000289","-118.979062774225"
"1","Grant","","47.3127547","-118.979076848026"
"1","Grant","","47.30546154","-118.979102488675"
"1","Grant","","47.2981715","-118.979224676252"
"1","Grant","","47.29088096","-118.979185395348"
"1","Grant","","47.28360585","-118.979146243055"
"1","Grant","","47.27631134","-118.979315484599"
"1","Grant","","47.26901268","-118.979541443739"
"1","Grant","","47.26172834","-118.979749094932"
"1","Grant","","47.26171732","-118.970613882762"
"1","Grant","","47.2617154","-118.969090965713"
"1","Grant","","47.26168107","-118.959540853693"
"1","Grant","","47.26167703","-118.95843281831"
"1","Grant","","47.26166356","-118.948786508957"
"1","Grant","","47.26166207","-118.9477697115"
"1","Grant","","47.26160553","-118.937965048286"
"1","Grant","","47.26160052","-118.937106440083"
"1","Grant","","47.26154333","-118.927361485164"
"1","Grant","","47.26153785","-118.926438569305"
"1","Grant","","47.26148799","-118.916758009716"
"1","Grant","","47.26148298","-118.915796365208"
"1","Grant","","47.2614761","-118.908149672277"
"1","Grant","","47.26141856","-118.90631395331"
"1","Grant","","47.26141002","-118.905070893707"
"1","Grant","","47.26139729","-118.895869923343"
"1","Grant","","47.26139509","-118.894360951114"
"1","Grant","","47.26135154","-118.885265140425"
"1","Grant","","47.26134381","-118.883681500827"
"1","Grant","","47.26126671","-118.87466032924"
"1","Grant","","47.26125239","-118.873002142149"
"1","Grant","","47.2611701","-118.864227376619"
"1","Grant","","47.26115202","-118.862322619762"
"1","Grant","","47.26107292","-118.853798526716"
"1","Grant","","47.26105077","-118.851643146377"
"1","Grant","","47.26102094","-118.836130117353"
"1","Grant","","47.2610209","-118.830198474027"
"1","Grant","","47.26091734","-118.815027128005"
"1","Grant","","47.26094465","-118.808951603512"
"1","Grant","","47.26095833","-118.793877212301"
"1","Grant","","47.26096985","-118.787550375647"
"1","Grant","","47.26100262","-118.771711916912"
"1","Grant","","47.26102884","-118.766288899974"
"1","Grant","","47.26104324","-118.750245472937"
"1","Grant","","47.26107214","-118.744904901115"
"1","Grant","","47.26106874","-118.729049262977"
"1","Grant","","47.26105911","-118.723518574442"
"1","Grant","","47.26107296","-118.706929110133"
"1","Grant","","47.26106989","-118.702109210714"
"1","Grant","","47.26107791","-118.686109952113"
"1","Grant","","47.26104918","-118.680692684024"
"1","Grant","","47.26098118","-118.663868089185"
"1","Grant","","47.26095875","-118.659258283792"
"1","Grant","","47.26091515","-118.642440850393"
"1","Grant","","47.26093051","-118.63782367723"
"1","Grant","","47.26098936","-118.621173825707"
"1","Grant","","47.26101346","-118.616493822555"
"1","Grant","","47.2609675","-118.600181886581"
"1","Grant","","47.2611028","-118.594956070542"
"1","Grant","","47.26105715","-118.579175809616"
"1","Grant","","47.26109885","-118.573739745313"
"1","Grant","","47.26105274","-118.557306714989"
"1","Grant","","47.26104894","-118.55207975798"
"1","Grant","","47.26101606","-118.535678434642"
"1","Grant","","47.26102657","-118.530805394808"
"1","Grant","","47.26103419","-118.514583765286"
"1","Grant","","47.26099581","-118.509170659488"
"1","Grant","","47.26101154","-118.49356693871"
"1","Grant","","47.26110116","-118.487405688685"
"1","Grant","","47.26092142","-118.477334535924"
"1","Grant","","47.26082784","-118.472096674481"
"1","Grant","","47.26083744","-118.4660713068"
"1","Grant","","47.26078853","-118.450060877094"
"1","Grant","","47.26080101","-118.444744439037"
"1","Grant","","47.26076391","-118.428505811026"
"1","Grant","","47.26075345","-118.423190219906"
"1","Grant","","47.26073823","-118.407379747775"
"1","Grant","","47.26072475","-118.401741943459"
"1","Grant","","47.26075572","-118.385881212307"
"1","Grant","","47.26076334","-118.380347288577"
"1","Grant","","47.26067666","-118.364271486808"
"1","Grant","","47.26068729","-118.358882442243"
"1","Grant","","47.26080466","-118.348207227198"
"1","Grant","","47.26086056","-118.342969412067"
"1","Grant","","47.26088692","-118.337595787024"
"1","Grant","","47.26088574","-118.321876930218"
"1","Grant","","47.2608593","-118.316390578662"
"1","Grant","","47.26110351","-118.300242517126"
"1","Grant","","47.26118868","-118.294872393871"
"1","Grant","","47.26118232","-118.278686074094"
"1","Grant","","47.26120021","-118.273312574324"
"1","Grant","","47.26121968","-118.257197570767"
"1","Grant","","47.2612239","-118.251983774997"
"1","Grant","","47.26118727","-118.235308711262"
"1","Grant","","47.26114731","-118.230356576551"
"1","Grant","","47.26113333","-118.213771067294"
"1","Grant","","47.26117837","-118.208656100414"
"1","Grant","","47.26114595","-118.19264345476"
"1","Grant","","47.26121853","-118.187134406492"
"1","Grant","","47.26119805","-118.17147160496"
"1","Grant","","47.26118395","-118.16569227091"
"1","Grant","","47.26117911","-118.150199953876"
"1","Grant","","47.26116742","-118.144218979802"
"1","Grant","","47.26111177","-118.128847647313"
"1","Grant","","47.26107193","-118.122535479572"
"1","Grant","","47.26095691","-118.107432640203"
"1","Grant","","47.26098055","-118.100781183104"
"1","Grant","","47.26064655","-118.086298595814"
"1","Grant","","47.26025795","-118.07932116942"
"1","Grant","","47.2601656","-118.070464307912"
"1","Grant","","47.26015582","-118.069847146898"
"1","Grant","","47.26013763","-118.067794672341"
"1","Grant","","47.26008399","-118.058785505333"
"1","Grant","","47.26006267","-118.055537057992"
